,ALAND,AWATER,BLKGRPCE,COUNTYFP,FUNCSTAT,GEOID,GEOID_Data,H01B25002e1,H01B25002e2,H01B25002e3,H02B25024e1,H02B25024e10,H02B25024e11,H02B25024e2,H02B25024e3,H02B25024e4,H02B25024e5,H02B25024e6,H02B25024e7,H02B25024e8,H02B25024e9,H03B25033e1,H03B25033e10,H03B25033e11,H03B25033e12,H03B25033e13,H03B25033e2,H03B25033e3,H03B25033e4,H03B25033e5,H03B25033e6,H03B25033e7,H03B25033e8,H03B25033e9,H04B25034e1,H04B25034e10,H04B25034e11,H04B25034e2,H04B25034e3,H04B25034e4,H04B25034e5,H04B25034e6,H04B25034e7,H04B25034e8,H04B25034e9,H04B25035e1,H04B25037e1,H04B25037e2,H04B25037e3,H05B25017e1,H05B25017e10,H05B25017e2,H05B25017e3,H05B25017e4,H05B25017e5,H05B25017e6,H05B25017e7,H05B25017e8,H05B25017e9,H05B25018e1,H05B25019e1,H05B25021e1,H05B25021e2,H05B25021e3,H05B25022e1,H05B25022e2,H05B25022e3,H06B25041e1,H06B25041e2,H06B25041e3,H06B25041e4,H06B25041e5,H06B25041e6,H06B25041e7,H06B25042e10,H06B25042e11,H06B25042e12,H06B25042e13,H06B25042e14,H06B25042e15,H06B25042e3,H06B25042e4,H06B25042e5,H06B25042e6,H06B25042e7,H06B25042e8,H06B25042e9,H07B25003Ae1,H07B25003Ae2,H07B25003Ae3,H07B25003Be1,H07B25003Be2,H07B25003Be3,H07B25003Ce1,H07B25003Ce2,H07B25003Ce3,H07B25003De1,H07B25003De2,H07B25003De3,H07B25003Ee1,H07B25003Ee2,H07B25003Ee3,H07B25003Fe1,H07B25003Fe2,H07B25003Fe3,H07B25003Ge1,H07B25003Ge2,H07B25003Ge3,H07B25003He1,H07B25003He2,H07B25003He3,H07B25003Ie1,H07B25003Ie2,H07B25003Ie3,H07B25003e1,H07B25003e2,H07B25003e3,H07B25007e10,H07B25007e11,H07B25007e13,H07B25007e14,H07B25007e15,H07B25007e16,H07B25007e17,H07B25007e18,H07B25007e19,H07B25007e20,H07B25007e21,H07B25007e3,H07B25007e4,H07B25007e5,H07B25007e6,H07B25007e7,H07B25007e8,H07B25007e9,H07B25010e1,H07B25010e2,H07B25010e3,H08B25008e1,H08B25008e2,H08B25008e3,H09B25004e1,H09B25004e2,H09B25004e3,H09B25004e4,H09B25004e5,H09B25004e6,H09B25004e7,H09B25004e8,H10B25006e1,H10B25006e2,H10B25006e3,H10B25006e4,H10B25006e5,H10B25006e6,H10B25006e7,H10B25006e8,H11B25038e1,H11B25038e10,H11B25038e11,H11B25038e12,H11B25038e13,H11B25038e14,H11B25038e15,H11B25038e2,H11B25038e3,H11B25038e4,H11B25038e5,H11B25038e6,H11B25038e7,H11B25038e8,H11B25038e9,H11B25039e1,H11B25039e2,H11B25039e3,H12B25044e1,H12B25044e10,H12B25044e11,H12B25044e12,H12B25044e13,H12B25044e14,H12B25044e15,H12B25044e2,H12B25044e3,H12B25044e4,H12B25044e5,H12B25044e6,H12B25044e7,H12B25044e8,H12B25044e9,H12B25046e1,H12B25046e2,H12B25046e3,H13B25040e1,H13B25040e10,H13B25040e2,H13B25040e3,H13B25040e4,H13B25040e5,H13B25040e6,H13B25040e7,H13B25040e8,H13B25040e9,H14B25016e1,H14B25016e11,H14B25016e16,H14B25016e2,H14B25016e7,H14B25043e16,H14B25043e7,H14B25053e4,H14B25053e7,H15B25014e1,H15B25014e10,H15B25014e11,H15B25014e12,H15B25014e13,H15B25014e2,H15B25014e3,H15B25014e4,H15B25014e5,H15B25014e6,H15B25014e7,H15B25014e8,H15B25014e9,H16B25075e1,H16B25075e10,H16B25075e11,H16B25075e12,H16B25075e13,H16B25075e14,H16B25075e15,H16B25075e16,H16B25075e17,H16B25075e18,H16B25075e19,H16B25075e2,H16B25075e20,H16B25075e21,H16B25075e22,H16B25075e23,H16B25075e24,H16B25075e25,H16B25075e26,H16B25075e27,H16B25075e3,H16B25075e4,H16B25075e5,H16B25075e6,H16B25075e7,H16B25075e8,H16B25075e9,H16B25076e1,H16B25077e1,H16B25078e1,H16B25079e1,H16B25083e1,H17B25085e1,H17B25085e10,H17B25085e11,H17B25085e12,H17B25085e13,H17B25085e14,H17B25085e15,H17B25085e16,H17B25085e17,H17B25085e18,H17B25085e19,H17B25085e2,H17B25085e20,H17B25085e21,H17B25085e22,H17B25085e23,H17B25085e24,H17B25085e25,H17B25085e26,H17B25085e27,H17B25085e3,H17B25085e4,H17B25085e5,H17B25085e6,H17B25085e7,H17B25085e8,H17B25085e9,H17B25086e1,H18B25081e1,H18B25081e2,H18B25081e4,H18B25081e5,H18B25081e6,H18B25081e7,H18B25081e8,H18B25082e1,H18B25082e2,H18B25082e3,H19B25087e1,H19B25087e10,H19B25087e11,H19B25087e12,H19B25087e13,H19B25087e14,H19B25087e15,H19B25087e16,H19B25087e17,H19B25087e18,H19B25087e19,H19B25087e2,H19B25087e20,H19B25087e21,H19B25087e22,H19B25087e23,H19B25087e24,H19B25087e25,H19B25087e26,H19B25087e27,H19B25087e28,H19B25087e29,H19B25087e3,H19B25087e30,H19B25087e31,H19B25087e32,H19B25087e33,H19B25087e34,H19B25087e35,H19B25087e36,H19B25087e37,H19B25087e38,H19B25087e39,H19B25087e4,H19B25087e5,H19B25087e6,H19B25087e7,H19B25087e8,H19B25087e9,H19B25088e1,H19B25088e2,H19B25088e3,H19B25089e1,H19B25089e2,H19B25089e3,H20B25091e1,H20B25091e10,H20B25091e11,H20B25091e12,H20B25091e13,H20B25091e14,H20B25091e15,H20B25091e16,H20B25091e17,H20B25091e18,H20B25091e19,H20B25091e2,H20B25091e20,H20B25091e21,H20B25091e22,H20B25091e23,H20B25091e3,H20B25091e4,H20B25091e5,H20B25091e6,H20B25091e7,H20B25091e8,H20B25091e9,H20B25092e1,H20B25092e2,H20B25092e3,H21B25056e2,H21B25057e1,H21B25058e1,H21B25059e1,H21B25060e1,H21B25061e1,H21B25062e1,H22B25063e10,H22B25063e11,H22B25063e12,H22B25063e13,H22B25063e14,H22B25063e15,H22B25063e16,H22B25063e17,H22B25063e18,H22B25063e19,H22B25063e2,H22B25063e20,H22B25063e21,H22B25063e22,H22B25063e23,H22B25063e24,H22B25063e25,H22B25063e26,H22B25063e27,H22B25063e3,H22B25063e4,H22B25063e5,H22B25063e6,H22B25063e7,H22B25063e8,H22B25063e9,H22B25064e1,H22B25065e1,H23B25070e1,H23B25070e10,H23B25070e11,H23B25070e2,H23B25070e3,H23B25070e4,H23B25070e5,H23B25070e6,H23B25070e7,H23B25070e8,H23B25070e9,INTPTLAT,INTPTLON,MTFCC,NAMELSAD,OBJECTID,STATEFP,Shape__Area,Shape__Length,TRACTCE
50,316364,0,3,059,S,060590639083,15000US060590639083,550,550,0,550,0,0,0,54,0,148,110,97,50,91,1226,449,469,0,0,74,0,0,74,0,0,1152,234,550,0,15,0,0,14,54,203,222,42,0,1980,1980,1992.0,1978.0,550,0,15,37,187,215,41,55,0,0,3.7,2045,3.7,3.9,3.6,2045.0,245.0,1800.0,550,15,185,254,96,0,0,15,185,190,96,0,0,0,0,64,0,0,0,486,384,64,320,96,0,96,0,0,0,41,0,41,0,0,0,29,0,29,0,0,0,253,64,189,160,0,160,550,64,486,0,0,13,127,114,92,28,15,55,27,15,0,0,42,22,0,0,0,2.23,1.16,2.37,1226,74,1152,0,0,0,0,0,0,0,0,550,384,96,0,41,0,29,0,550,110,73,126,150,27,0,64,0,42,0,0,22,0,486,2013.0,2015.0,2013.0,550,26,160,218,42,13,27,64,0,53,11,0,0,0,486,984.0,75.0,909.0,550,62,226,0,262,0,0,0,0,0,550,486,0,64,0,0,0,0,0,550,153,53,0,0,64,64,0,0,0,0,486,280,64,0,0,0,0,0,0,0,0,0,0,0,11,11,42,0,0,0,0,0,0,0,0,0,0,0,0,345500.0,423800.0,461900.0,24350000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,64,64,0,0,0,64,0,24350000.0,24350000.0,,64,0,0,0,0,11,53,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198.0,2198.0,,132500.0,132500.0,,64,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,11,11,42,0,0,26.2,26.2,,486,1370.0,1722.0,2105.0,809500.0,0,,0,0,0,43,0,0,0,0,0,0,486,0,45,236,136,14,0,0,0,0,0,0,0,0,12,0,1803.0,847200.0,486,92,0,20,0,82,77,45,100,56,14,+33.6801072,-117.8888648,G5030,Block Group 3,1385,06,458049.66015625,2859.03757619801,063908
51,1821129,0,1,059,S,060590639041,15000US060590639041,429,409,20,429,0,0,400,0,0,22,7,0,0,0,1276,89,23,0,0,972,972,0,0,0,0,304,192,429,0,0,0,0,0,0,0,28,380,21,1965,1965,1965.0,,429,50,0,0,0,52,72,105,112,38,6.4,2774,6.3,6.7,5.3,2634.0,2167.0,467.0,429,0,0,29,135,176,89,0,0,29,19,44,0,0,0,0,116,112,89,92,299,252,47,0,0,0,0,0,0,74,51,23,0,0,0,28,6,22,8,8,0,268,221,47,59,37,22,409,317,92,49,26,0,0,61,8,9,14,0,0,0,0,6,12,65,48,45,66,3.12,3.07,3.3,1276,972,304,20,0,0,0,0,20,0,0,409,299,0,0,74,0,28,8,409,29,8,18,28,0,9,317,7,5,0,120,81,104,92,2001.0,1997.0,2013.0,409,0,8,47,37,0,0,317,8,29,170,45,47,18,92,995.0,782.0,213.0,409,0,346,7,41,0,0,0,15,0,409,92,0,317,0,0,0,0,0,409,40,0,0,0,317,215,102,0,0,0,92,52,317,0,8,0,0,0,0,0,0,0,0,0,0,0,0,172,135,2,0,0,0,0,0,0,0,0,0,603600.0,718800.0,856900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,317,233,0,45,0,188,84,216445000.0,163745000.0,52700000.0,317,0,5,22,20,20,36,38,22,22,40,233,84,0,0,0,0,0,14,18,9,26,0,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1988.0,2572.0,504.0,643000.0,602100.0,40900.0,317,28,14,0,84,35,27,8,5,9,0,233,0,0,0,0,27,15,54,38,8,47,2,19.4,22.7,11.3,92,1420.0,2000.0,3083.0,206600.0,0,,0,0,0,0,0,0,0,0,0,0,92,8,0,38,0,20,0,26,0,0,0,0,0,0,0,0,2250.0,219000.0,92,14,0,0,9,8,42,0,0,19,0,+33.6701267,-117.9008298,G5030,Block Group 1,1402,06,2636137.046875,7445.25810494394,063904
52,11291839,145012,2,059,S,060590626102,15000US060590626102,5180,4546,634,5180,0,0,0,53,14,16,20,101,421,4555,8429,109,7346,0,0,939,36,0,903,0,0,7490,35,5180,63,0,559,246,2465,1361,342,107,37,0,2003,2003,2004.0,2002.0,5180,0,435,603,1459,1990,558,96,20,19,3.5,17636,3.5,3.8,3.5,15297.0,2052.0,13245.0,5180,509,1796,2614,261,0,0,472,1321,1955,223,0,0,37,159,359,20,0,0,3971,2900,316,2584,136,0,136,0,0,0,1149,240,909,0,0,0,173,0,173,188,19,169,2645,316,2329,450,0,450,4546,575,3971,20,0,558,1530,624,570,347,20,217,71,34,35,142,114,52,46,76,90,1.85,1.63,1.89,8429,939,7490,634,146,92,48,102,99,0,147,4546,2900,136,0,1149,0,173,188,4546,409,1202,1933,411,16,0,575,91,90,188,206,0,0,3971,2014.0,2012.0,2014.0,4546,237,1939,1608,134,53,0,575,0,304,211,60,0,0,3971,6675.0,906.0,5769.0,4546,96,2189,128,2133,0,0,0,0,0,4546,3971,0,575,0,54,0,0,44,4546,1342,75,91,0,575,448,90,19,18,0,3971,2463,575,0,0,0,0,0,0,0,0,0,0,0,18,72,193,204,37,36,0,0,0,0,0,0,15,0,0,420100.0,494600.0,663300.0,307260000.0,,150,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,70492000.0,575,443,0,18,0,425,132,307260000.0,246410000.0,60850000.0,575,0,19,20,19,35,114,76,60,42,58,443,132,0,0,0,0,0,0,0,15,19,0,0,18,16,19,9,0,0,0,18,18,0,0,0,0,0,0,2274.0,2595.0,888.0,1332300.0,1202400.0,129900.0,575,39,55,19,132,27,0,0,0,34,0,443,19,0,37,15,39,76,20,64,41,71,19,28.0,26.6,29.6,3835,1809.0,2173.0,2477.0,8293000.0,238,522300.0,0,0,0,0,0,0,0,0,0,0,3835,114,114,998,1508,720,303,78,136,0,0,0,0,0,0,0,2229.0,8646600.0,3971,1082,366,225,247,550,452,513,228,77,231,+33.6691905,-117.8609131,G5030,Block Group 2,1505,06,16554744.4882813,17219.065752314,062610
53,83621,0,3,059,S,060590639043,15000US060590639043,317,317,0,317,0,0,28,0,0,289,0,0,0,0,1377,1314,0,0,0,0,0,0,0,0,0,1377,63,317,0,16,0,0,0,0,22,102,88,89,1966,1966,,1966.0,317,0,21,7,8,54,200,25,0,2,4.8,1441,4.8,,4.8,1441.0,,1441.0,317,21,14,39,243,0,0,21,14,39,243,0,0,0,0,0,0,0,0,317,237,0,237,0,0,0,14,0,14,23,0,23,0,0,0,43,0,43,0,0,0,43,0,43,239,0,239,317,0,317,0,0,26,23,89,72,15,77,15,0,0,0,0,0,0,0,0,0,4.34,,4.34,1377,0,1377,0,0,0,0,0,0,0,0,317,237,0,14,23,0,43,0,317,0,0,128,76,106,7,0,0,0,0,0,0,0,317,2006.0,,2006.0,317,21,59,122,101,9,5,0,0,0,0,0,0,0,317,667.0,,667.0,317,94,186,0,37,0,0,0,0,0,317,317,0,0,0,6,0,0,0,317,134,91,15,5,0,0,0,0,0,0,317,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,317,1266.0,1656.0,1857.0,489100.0,0,,0,0,15,0,0,0,0,0,12,0,317,35,35,177,43,0,0,0,0,0,0,0,0,0,0,0,1674.0,511700.0,317,135,0,0,0,57,5,32,61,27,0,+33.6768292,-117.8989761,G5030,Block Group 3,1511,06,121063.14453125,1482.85519600455,063904
54,270750,0,3,059,S,060590633013,15000US060590633013,367,367,0,367,0,0,98,28,47,79,29,52,8,26,628,255,120,0,0,173,139,0,34,0,0,455,80,367,0,0,13,0,0,19,71,97,46,121,1972,1972,1981.0,1963.0,367,0,19,54,31,156,11,78,0,18,4.0,1511,4.0,6.0,3.7,1511.0,667.0,844.0,367,34,51,175,54,53,0,34,51,175,0,0,0,0,0,0,54,53,0,260,318,72,246,10,0,10,0,0,0,4,0,4,0,0,0,0,0,0,35,35,0,284,72,212,69,35,34,367,107,260,18,0,0,80,86,10,84,0,0,0,0,0,11,0,34,44,0,0,1.71,1.62,1.75,628,173,455,0,0,0,0,0,0,0,0,367,318,10,0,4,0,0,35,367,23,34,123,65,15,0,107,0,0,46,34,27,0,260,2011.0,2008.0,2012.0,367,0,70,167,23,0,0,107,0,45,44,0,0,18,260,714.0,241.0,473.0,367,19,220,0,128,0,0,0,0,0,367,260,0,107,0,0,0,0,0,367,54,0,0,0,107,107,0,0,0,0,260,206,107,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,45,9,0,0,0,0,0,0,0,0,0,476400.0,752800.0,901400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,107,96,9,0,0,87,11,,,,107,0,0,0,0,18,35,0,0,34,9,96,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350.0,,,,,,107,9,34,0,11,11,0,0,0,0,0,96,0,0,0,0,0,18,0,0,35,0,0,28.5,29.3,,260,1526.0,1803.0,2134.0,451900.0,0,,0,0,0,0,0,0,0,0,44,0,260,0,15,100,88,13,0,0,0,0,0,0,0,0,0,0,1855.0,468400.0,260,36,0,10,35,85,36,24,27,7,0,+33.6337099,-117.9194814,G5030,Block Group 3,1532,06,391590.75,2647.342789031,063301
55,163251,0,2,059,S,060590637012,15000US060590637012,417,376,41,417,0,0,47,14,22,60,52,67,101,54,1300,280,674,0,0,138,113,25,0,0,0,1162,208,417,0,7,0,0,18,14,82,66,117,113,1968,1967,2002.0,1967.0,417,0,60,65,74,176,42,0,0,0,3.6,1326,3.7,4.3,3.6,1251.0,122.0,1129.0,417,60,139,176,32,10,0,36,122,158,32,0,0,0,0,18,0,10,0,348,209,18,191,0,0,0,0,0,0,11,0,11,0,0,0,156,10,146,0,0,0,141,0,141,224,28,196,376,28,348,0,0,10,60,138,72,23,7,31,7,0,0,0,0,18,10,0,0,3.46,4.93,3.34,1300,138,1162,41,0,24,0,0,17,0,0,376,209,0,0,11,0,156,0,376,18,56,198,55,21,0,28,0,0,0,28,0,0,348,2012.0,,2012.0,376,45,120,107,62,14,0,28,10,8,0,10,0,0,348,,,,376,122,150,0,104,0,0,0,0,0,376,348,0,28,0,22,0,0,0,376,126,79,24,19,28,0,18,10,0,0,348,100,28,0,0,0,0,0,8,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,,575000.0,662500.0,12600000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,18,0,0,0,18,10,,,,28,8,0,0,0,0,0,0,0,0,10,18,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,28,0,10,0,10,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,37.5,,,341,1265.0,1416.0,1705.0,476700.0,24,,0,0,0,0,0,0,0,0,0,0,341,27,130,97,56,0,0,0,7,0,0,0,0,31,0,0,1466.0,500200.0,348,163,7,0,0,39,28,47,18,32,14,+33.6452131,-117.9298430,G5030,Block Group 2,1563,06,236173.6484375,1946.41044298807,063701
56,216124,0,5,059,S,060590637025,15000US060590637025,321,321,0,321,46,0,37,7,6,41,69,59,28,28,1064,66,749,0,0,89,0,0,0,89,0,975,160,321,0,0,13,21,0,16,20,92,38,121,1970,1970,2012.0,1964.0,321,0,30,0,49,160,61,0,21,0,4.0,1269,4.0,4.3,4.0,1269.0,234.0,1035.0,321,30,28,190,52,21,0,30,28,165,52,0,0,0,0,25,0,21,0,275,217,46,171,0,0,0,0,0,0,11,0,11,0,0,0,93,0,93,0,0,0,168,46,122,142,0,142,321,46,275,0,0,11,106,93,9,28,0,28,0,0,0,0,21,0,0,0,25,3.31,1.93,3.55,1064,89,975,0,0,0,0,0,0,0,0,321,217,0,0,11,0,93,0,321,52,36,64,67,56,0,46,0,13,21,0,12,0,275,2012.0,2013.0,2011.0,321,0,67,92,116,0,0,46,0,46,0,0,0,0,275,645.0,46.0,599.0,321,112,192,0,17,0,0,0,0,0,321,275,0,46,0,0,0,0,0,321,115,45,0,30,46,46,0,0,0,0,275,85,46,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,34800.0,,111300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,46,21,0,0,0,21,25,,,,46,0,0,0,0,0,21,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,46,0,21,0,25,0,0,0,0,0,0,21,0,0,25,0,0,0,0,0,0,0,0,51.0,,,275,1505.0,1686.0,1866.0,426600.0,0,,0,0,0,0,0,0,0,0,0,0,275,30,28,199,18,0,0,0,0,0,0,0,0,0,0,0,1700.0,447600.0,275,62,0,0,0,28,98,41,37,0,9,+33.6470989,-117.9204613,G5030,Block Group 5,1564,06,312682.125,2587.27061322222,063702
57,344982,0,2,059,S,060590631022,15000US060590631022,781,759,22,781,0,19,240,288,13,128,0,77,16,0,2197,426,389,0,0,874,776,0,54,0,44,1323,508,781,34,19,0,0,14,110,187,143,0,274,1974,1975,1977.0,1974.0,781,63,0,0,77,271,172,135,42,21,4.7,4269,4.8,5.9,4.3,4203.0,2498.0,1705.0,781,0,55,211,455,41,19,0,55,111,204,13,0,0,0,78,251,28,19,383,718,344,374,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,27,18,9,611,329,282,121,29,92,759,376,383,19,0,74,25,189,60,19,16,0,0,0,0,31,52,67,17,18,172,2.89,2.32,3.45,2197,874,1323,22,0,0,0,0,0,0,22,759,718,0,0,0,0,14,27,759,19,47,283,34,0,0,376,0,16,74,104,74,108,383,2011.0,2001.0,2013.0,759,0,42,282,59,0,0,376,0,90,143,107,17,19,383,1662.0,879.0,783.0,759,19,637,0,66,0,0,0,18,19,759,383,0,376,19,0,19,19,0,759,172,59,0,0,376,289,87,0,0,0,383,152,376,0,0,0,0,0,0,0,0,0,0,0,0,0,18,231,0,108,0,19,0,0,0,0,0,0,0,582300.0,684000.0,1076400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,376,319,28,53,0,238,57,463660000.0,242360000.0,221300000.0,376,12,0,0,0,43,77,67,42,38,32,319,57,19,0,0,0,0,0,0,0,21,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2504.0,2646.0,,,,,376,15,98,0,57,36,0,0,0,0,21,319,0,0,0,0,0,18,55,73,46,14,0,25.7,26.5,9.0,383,1601.0,2036.0,2629.0,813200.0,0,,0,0,0,0,0,0,0,0,0,0,383,73,0,59,121,57,60,13,0,0,0,0,0,0,0,0,2246.0,854900.0,383,97,0,0,33,82,85,68,18,0,0,+33.6592712,-117.8953280,G5030,Block Group 2,1604,06,499245.81640625,3035.4136778238,063102
58,361410,0,1,059,S,060590626101,15000US060590626101,782,666,116,782,0,0,18,175,17,19,34,0,75,444,1130,45,457,0,0,596,317,17,262,0,0,534,32,782,0,36,90,305,295,19,37,0,0,0,2010,2011,2012.0,2005.0,782,0,14,0,215,377,84,72,20,0,3.9,3159,4.0,4.1,3.9,2685.0,1462.0,1223.0,782,14,36,558,174,0,0,14,36,262,11,0,0,0,0,180,163,0,0,323,451,172,279,0,0,0,0,0,0,215,171,44,0,0,0,0,0,0,0,0,0,432,172,260,19,0,19,666,343,323,0,0,66,111,40,56,30,0,20,0,0,66,47,90,71,36,15,18,1.7,1.74,1.65,1130,596,534,116,46,0,0,0,70,0,0,666,451,0,0,215,0,0,0,666,55,96,172,0,0,0,343,0,101,224,18,0,0,323,2014.0,2013.0,2015.0,666,14,187,103,19,0,0,343,0,144,199,0,0,0,323,992.0,542.0,450.0,666,0,337,0,329,0,0,0,0,0,666,323,0,343,0,19,0,0,0,666,101,0,0,0,343,269,74,0,0,0,323,222,343,0,0,0,0,0,0,0,0,0,0,0,0,0,18,178,59,88,0,0,0,0,0,0,0,0,0,595200.0,715600.0,1016100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,343,180,0,0,0,180,163,278856900.0,132605900.0,146251000.0,343,0,0,0,0,0,18,35,39,72,16,180,163,0,0,0,0,0,19,0,0,0,0,53,0,0,9,17,32,0,0,0,33,0,0,0,0,0,0,2236.0,3474.0,1003.0,775000.0,614100.0,161000.0,343,0,37,0,163,37,0,62,13,19,15,180,0,0,0,17,19,39,16,15,34,20,0,19.4,25.1,17.9,323,1732.0,2554.0,3016.0,755700.0,46,,0,0,0,0,0,0,0,19,0,0,323,0,0,77,56,0,160,11,0,0,0,0,0,0,0,0,3030.0,814900.0,323,19,66,11,0,56,0,0,76,20,75,+33.6764170,-117.8488101,G5030,Block Group 1,1675,06,523228.921875,2970.08163520915,062610
59,1173861,9666,1,059,S,060590636011,15000US060590636011,666,666,0,666,0,0,534,65,0,8,31,0,6,22,1891,0,59,0,0,1578,1537,16,25,0,0,313,254,666,0,0,0,0,24,19,48,181,86,308,1963,1963,1959.0,1972.0,666,65,30,6,8,66,198,160,88,45,5.7,3893,5.7,5.8,5.0,3893.0,3182.0,711.0,666,30,21,42,359,180,34,30,21,0,56,33,0,0,0,42,303,147,34,140,564,461,103,9,9,0,0,0,0,41,27,14,0,0,0,52,29,23,0,0,0,524,427,97,92,63,29,666,526,140,50,29,15,14,62,42,0,7,0,0,0,0,38,96,76,68,80,89,2.84,3.0,2.24,1891,1578,313,0,0,0,0,0,0,0,0,666,564,9,0,41,0,52,0,666,0,55,58,19,0,8,526,0,15,66,145,159,141,140,2002.0,1998.0,2014.0,666,0,53,33,21,33,0,526,0,107,320,64,23,12,140,1405.0,1091.0,314.0,666,29,542,22,73,0,0,0,0,0,666,140,0,526,0,0,0,0,0,666,61,0,0,0,526,389,96,41,0,0,140,79,526,0,0,0,0,0,0,0,0,0,0,0,0,8,50,256,147,47,9,9,0,0,0,0,0,0,0,571800.0,700200.0,886900.0,388090000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,526,331,10,50,10,261,195,388090000.0,251090000.0,137000000.0,526,0,0,0,24,24,108,70,9,17,79,331,195,0,0,0,0,7,10,41,63,45,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093.0,2568.0,463.0,1067400.0,973500.0,93900.0,526,18,52,0,195,116,19,27,8,0,0,331,10,0,15,0,8,38,40,74,30,18,53,20.9,25.9,9.0,130,1128.0,1889.0,2460.0,250700.0,0,,0,0,0,0,0,0,0,0,0,13,130,30,8,18,24,16,7,14,10,0,0,0,0,0,0,0,1889.0,261700.0,140,58,10,0,32,7,0,23,10,0,0,+33.6484875,-117.9440313,G5030,Block Group 1,1722,06,1712314.1171875,7268.98940085411,063601
